match_type;games;avg_orig_smaller_div_bigger_gamescore_permil;std_orig_smaller_div_bigger_gamescore_permil;losers_original_points_pct
DD;3;778;98;83.6
2.HD;3;778;98;83.6
1.HE;3;603;98;83.6
2.HE;3;778;98;83.6
2.HD;3;717;208;83.6
1.HE;3;778;180;83.6
2.HE;3;778;147;83.6
DE;3;603;137;83.6
2.HD;3;778;98;83.6
DE;3;778;119;83.6
1.HD;3;778;180;83.6
DD;3;778;147;83.6
1.HE;3;778;119;83.6
1.HD;3;778;98;83.6
DD;3;778;180;83.6
2.HE;3;778;119;83.6
2.HD;3;603;253;83.6
DD;3;778;147;83.6
DE;3;778;180;83.6
2.HE;3;603;59;83.6
DE;3;778;119;83.6
DE;3;778;119;83.6
1.HD;3;778;180;83.6
Mix;3;687;225;83.6
2.HD;3;778;98;83.6
DD;3;778;119;83.6
1.HE;3;778;119;83.6
1.HD;3;778;147;83.6
1.HE;3;778;147;83.6
DD;3;778;180;83.6
Mix;3;778;90;83.6
1.HE;3;603;22;83.6
2.HE;3;603;253;83.6
1.HD;3;778;147;83.6
Mix;3;778;119;83.6
Mix;3;778;147;83.6
1.HD;3;778;119;83.6
Mix;3;778;90;83.6
2.HD;3;747;193;83.6
Mix;3;778;180;83.6
1.HE;3;778;98;83.6
DD;3;778;180;83.6
DD;3;778;90;83.6
DD;3;778;98;83.6
1.HD;3;778;119;83.6
Mix;3;603;59;83.6
2.HD;3;778;119;83.6
DE;3;778;119;83.6
2.HE;3;747;193;83.6
2.HD;3;778;90;83.6
2.HD;3;778;147;83.6
2.HD;3;778;90;83.6
1.HD;3;603;175;83.6
DD;3;778;119;83.6
3.HE;3;603;137;83.6
DD;3;778;180;83.6
2.HE;3;769;125;83.6
1.HE;3;756;157;83.7
2.HE;3;756;113;83.7
Mix;3;675;152;83.7
1.HD;3;756;83;83.7
1.HD;3;756;157;83.7
1.HE;3;672;202;83.7
2.HE;3;756;157;83.7
1.HD;3;756;83;83.7
2.HD;3;756;157;83.7
3.HE;3;756;113;83.7
3.HE;2;836;74;83.7
1.HD;2;836;74;83.7
Mix;2;836;74;83.7
1.HD;2;836;74;83.7
3.HE;2;836;74;83.7
1.HD;2;836;74;83.7
2.HE;2;836;74;83.7
2.HE;2;836;74;83.7
Mix;2;836;74;83.7
2.HD;2;836;74;83.7
2.HD;2;836;74;83.7
3.HE;2;836;74;83.7
DD;2;836;74;83.7
2.HD;2;836;74;83.7
1.HD;2;836;74;83.7
1.HD;2;836;74;83.7
2.HE;2;836;74;83.7
2.HD;2;836;74;83.7
DE;2;836;74;83.7
3.HE;2;836;74;83.7
1.HD;2;836;74;83.7
3.HE;2;836;74;83.7
Mix;2;836;74;83.7
DE;2;836;74;83.7
3.HE;2;836;74;83.7
1.HE;2;836;74;83.7
DE;2;836;74;83.7
2.HE;2;836;74;83.7
3.HE;2;836;74;83.7
Mix;2;836;74;83.7
DE;2;836;74;83.7
1.HE;2;836;74;83.7
DD;2;836;74;83.7
1.HD;2;836;74;83.7
Mix;2;836;74;83.7
DD;2;836;74;83.7
2.HD;2;836;74;83.7
1.HD;2;836;74;83.7
DE;2;836;74;83.7
2.HE;2;836;74;83.7
1.HE;2;836;74;83.7
DD;2;836;74;83.7
DD;2;836;74;83.7
2.HE;2;836;74;83.7
DD;2;836;74;83.7
2.HD;2;836;74;83.7
1.HE;2;836;74;83.7
3.HE;2;836;74;83.7
1.HE;2;836;74;83.7
3.HE;2;836;74;83.7
2.HD;2;836;74;83.7
2.HE;2;836;74;83.7
3.HE;2;836;74;83.7
DD;2;836;74;83.7
DE;2;836;74;83.7
Mix;2;836;74;83.7
3.HE;2;836;74;83.7
3.HE;2;836;74;83.7
2.HD;3;756;113;83.7
3.HE;3;756;113;83.7
2.HD;3;756;157;83.7
1.HE;3;756;157;83.7
2.HE;3;756;113;83.7
1.HE;3;756;157;83.7
1.HE;3;756;83;83.7
1.HE;3;756;83;83.7
2.HD;3;756;157;83.7
3.HE;3;675;152;83.7
1.HD;3;675;152;83.7
1.HD;3;756;113;83.7
Mix;2;836;74;83.7
DD;2;836;74;83.7
2.HD;2;836;74;83.7
DD;2;836;74;83.7
Mix;2;836;74;83.7
1.HD;2;836;74;83.7
1.HD;2;836;74;83.7
1.HD;2;836;74;83.7
1.HD;2;836;74;83.7
3.HE;2;836;74;83.7
1.HD;2;836;74;83.7
Mix;2;836;74;83.7
3.HE;2;836;74;83.7
3.HE;2;836;74;83.7
DE;2;836;74;83.7
DD;2;836;74;83.7
2.HD;2;836;74;83.7
1.HD;2;836;74;83.7
3.HE;2;836;74;83.7
2.HD;2;836;74;83.7
1.HE;2;836;74;83.7
3.HE;2;836;74;83.7
1.HD;2;836;74;83.7
2.HE;2;836;74;83.7
2.HE;2;836;74;83.7
1.HD;2;836;74;83.7
1.HD;2;836;74;83.7
DD;2;836;74;83.7
1.HE;2;836;74;83.7
2.HD;2;836;74;83.7
2.HE;2;836;74;83.7
DE;2;836;74;83.7
1.HE;2;836;74;83.7
DD;2;836;74;83.7
3.HE;2;836;74;83.7
1.HD;2;836;74;83.7
1.HD;2;836;74;83.7
2.HD;2;836;74;83.7
1.HD;2;836;74;83.7
Mix;2;836;74;83.7
1.HD;2;836;74;83.7
1.HD;2;836;74;83.7
2.HE;2;836;74;83.7
2.HD;2;836;74;83.7
Mix;2;836;74;83.7
2.HD;2;836;74;83.7
2.HD;2;836;74;83.7
DE;2;836;74;83.7
DD;2;836;74;83.7
2.HE;2;836;74;83.7
1.HD;2;836;74;83.7
3.HE;2;836;74;83.7
Mix;2;836;74;83.7
3.HE;3;429;78;83.7
3.HE;2;836;74;83.7
3.HE;2;836;74;83.7
Mix;2;836;74;83.7
DE;2;836;74;83.7
Mix;2;836;74;83.7
Mix;2;836;74;83.7
DE;2;836;74;83.7
DD;2;836;74;83.7
2.HD;2;836;74;83.7
1.HE;2;836;74;83.7
2.HE;2;836;74;83.7
1.HE;2;836;74;83.7
2.HD;2;836;74;83.7
2.HE;2;836;74;83.7
2.HE;2;836;74;83.7
1.HD;2;836;74;83.7
2.HE;2;836;74;83.7
DD;2;836;74;83.7
DD;2;836;74;83.7
DE;2;836;74;83.7
1.HD;2;836;74;83.7
DD;2;836;74;83.7
DD;2;836;74;83.7
1.HD;2;836;74;83.7
Mix;2;836;74;83.7
Mix;2;836;74;83.7
Mix;2;836;74;83.7
1.HD;2;836;74;83.7
DE;2;836;74;83.7
1.HD;2;836;74;83.7
Mix;2;836;74;83.7
2.HE;2;836;74;83.7
1.HE;3;756;113;83.7
1.HE;3;756;157;83.7
1.HD;3;756;83;83.7
1.HE;3;756;83;83.7
2.HE;3;756;157;83.7
3.HE;3;672;202;83.7
1.HE;3;756;83;83.7
1.HD;3;756;157;83.7
2.HE;3;756;113;83.7
3.HE;3;669;252;83.7
1.HD;3;669;252;83.7
Mix;3;672;202;83.7
1.HE;3;672;202;83.7
1.HE;3;756;157;83.7
Mix;3;756;157;83.7
3.HE;3;511;220;83.8
2.HD;3;511;220;83.8
2.HE;3;511;166;83.8
3.HE;3;511;63;83.8
3.HE;3;511;274;83.8
1.HD;3;511;63;83.8
1.HD;3;511;113;83.8
1.HD;3;511;113;83.8
2.HE;3;511;166;83.8
3.HE;3;511;113;83.8
3.HE;3;511;220;83.8
2.HD;3;511;63;83.8
Mix;3;511;166;83.8
1.HD;3;511;166;83.8
DD;3;511;63;83.8
2.HD;3;427;340;83.8
2.HE;3;511;220;83.8
DD;3;511;63;83.8
3.HE;3;511;63;83.8
2.HD;3;511;113;83.8
2.HD;3;511;274;83.8
1.HE;3;511;63;83.8
Mix;3;511;113;83.8
1.HE;3;511;166;83.8
1.HE;3;787;220;83.8
1.HE;3;770;208;83.8
2.HD;3;635;196;83.9
DD;3;779;181;83.9
1.HE;3;779;120;83.9
2.HE;3;779;92;83.9
DE;3;779;100;83.9
3.HE;3;779;100;83.9
3.HE;3;779;148;83.9
2.HD;3;779;92;83.9
DD;3;779;100;83.9
Mix;3;718;209;83.9
Mix;3;635;45;83.9
DE;3;635;45;83.9
3.HE;3;635;119;83.9
DD;3;779;181;83.9
DD;3;779;181;83.9
1.HE;3;635;45;83.9
1.HD;3;779;120;83.9
2.HE;3;779;120;83.9
3.HE;3;635;45;83.9
DE;3;727;74;83.9
DE;3;779;181;83.9
1.HD;3;779;181;83.9
1.HE;3;635;157;83.9
1.HD;3;635;45;83.9
1.HD;3;779;100;83.9
DE;3;620;129;83.9
DE;3;727;129;83.9
DD;3;727;74;83.9
Mix;3;727;129;83.9
DE;3;727;129;83.9
Mix;3;727;74;83.9
Mix;3;727;74;83.9
Mix;3;620;129;83.9
DD;3;727;74;83.9
Mix;3;727;74;83.9
DE;3;611;266;83.9
Mix;3;779;100;83.9
3.HE;3;779;100;83.9
1.HD;3;779;181;83.9
3.HE;3;779;181;83.9
2.HD;3;779;148;83.9
DD;3;779;148;83.9
DE;3;779;181;83.9
1.HD;3;635;45;83.9
Mix;3;635;22;83.9
DD;3;779;181;83.9
Mix;3;779;148;83.9
1.HE;3;779;120;83.9
1.HD;3;635;157;83.9
DD;3;779;100;83.9
1.HD;3;779;100;83.9
1.HD;3;635;22;83.9
1.HD;3;779;148;83.9
3.HE;3;779;181;83.9
2.HD;3;779;181;83.9
DD;3;635;45;83.9
2.HE;3;779;120;83.9
2.HE;3;779;120;83.9
2.HD;3;779;100;83.9
DE;3;635;119;83.9
3.HE;3;779;148;83.9
2.HE;3;779;120;83.9
2.HD;3;635;81;83.9
1.HD;3;635;45;83.9
1.HD;3;779;92;83.9
1.HE;3;779;100;83.9
1.HD;3;779;181;83.9
DD;3;779;100;83.9
3.HE;3;779;148;83.9
2.HE;3;779;148;83.9
1.HE;3;779;181;83.9
2.HE;3;779;181;83.9
2.HD;3;779;181;83.9
2.HD;3;779;181;83.9
DE;2;823;108;84.0
DE;3;394;113;84.0
Mix;3;394;171;84.0
DE;3;394;171;84.0
1.HD;3;719;92;84.1
1.HD;3;719;74;84.1
3.HE;3;719;92;84.1
3.HE;3;719;74;84.1
2.HD;3;719;132;84.1
2.HE;3;800;144;84.1
2.HD;3;719;132;84.1
2.HE;3;719;179;84.1
3.HE;3;800;109;84.1
DD;3;800;109;84.1
1.HD;3;719;132;84.1
2.HD;3;781;182;84.1
2.HD;2;837;76;84.1
Mix;2;837;76;84.1
2.HE;3;781;182;84.1
2.HD;2;837;76;84.1
2.HD;3;781;150;84.1
3.HE;2;837;76;84.1
Mix;2;837;76;84.1
2.HD;3;781;122;84.1
1.HD;3;781;150;84.1
1.HE;2;837;76;84.1
2.HE;2;837;76;84.1
1.HD;2;837;76;84.1
2.HD;2;837;76;84.1
DE;2;837;76;84.1
Mix;2;837;76;84.1
2.HE;3;781;182;84.1
Mix;2;837;76;84.1
1.HD;2;837;76;84.1
Mix;3;781;182;84.1
1.HE;2;837;76;84.1
3.HE;3;781;94;84.1
2.HE;2;837;76;84.1
Mix;2;837;76;84.1
3.HE;2;837;76;84.1
DD;2;837;76;84.1
2.HE;2;837;76;84.1
2.HD;2;837;76;84.1
2.HE;3;781;150;84.1
Mix;2;837;76;84.1
Mix;2;837;76;84.1
2.HE;2;837;76;84.1
Mix;3;781;101;84.1
3.HE;2;837;76;84.1
3.HE;2;837;76;84.1
2.HE;2;837;76;84.1
2.HE;2;837;76;84.1
3.HE;2;837;76;84.1
DE;2;837;76;84.1
3.HE;2;837;76;84.1
1.HD;3;781;122;84.1
2.HE;3;800;109;84.1
1.HD;3;719;132;84.1
Mix;3;719;132;84.1
2.HE;3;716;180;84.1
Mix;3;719;132;84.1
Mix;3;719;74;84.1
3.HE;3;716;180;84.1
Mix;3;719;132;84.1
3.HE;3;719;92;84.1
3.HE;3;800;109;84.1
1.HE;3;719;132;84.1
1.HD;3;781;94;84.1
2.HD;2;837;76;84.1
2.HE;2;837;76;84.1
DE;2;837;76;84.1
1.HD;2;837;76;84.1
2.HE;2;837;76;84.1
1.HD;2;837;76;84.1
DE;2;837;76;84.1
3.HE;2;837;76;84.1
1.HD;3;781;94;84.1
DE;2;837;76;84.1
DD;2;837;76;84.1
1.HD;3;781;94;84.1
2.HD;2;837;76;84.1
3.HE;2;837;76;84.1
DD;2;837;76;84.1
3.HE;3;781;182;84.1
2.HD;2;837;76;84.1
3.HE;3;771;128;84.1
DD;2;837;76;84.1
2.HD;2;837;76;84.1
2.HD;2;837;76;84.1
1.HD;2;837;76;84.1
Mix;2;837;76;84.1
2.HE;3;781;122;84.1
DD;3;781;101;84.1
1.HD;2;837;76;84.1
2.HE;2;837;76;84.1
1.HD;3;781;101;84.1
2.HD;2;837;76;84.1
1.HE;3;667;39;84.2
DE;3;667;67;84.2
Mix;3;667;67;84.2
2.HD;3;667;103;84.2
2.HE;3;667;39;84.2
1.HE;3;667;67;84.2
DE;3;667;67;84.2
2.HD;3;636;236;84.2
DD;3;667;67;84.2
Mix;3;667;140;84.2
3.HE;3;667;216;84.2
2.HE;3;667;140;84.2
1.HE;3;667;140;84.2
Mix;3;667;140;84.2
DD;3;667;140;84.2
1.HE;3;667;140;84.2
1.HD;3;667;39;84.2
1.HE;3;667;67;84.2
1.HE;3;667;103;84.2
Mix;3;667;67;84.2
1.HD;3;667;178;84.2
Mix;3;667;39;84.2
1.HE;3;667;178;84.2
1.HE;3;556;137;84.2
3.HE;3;556;191;84.2
1.HD;3;556;31;84.2
1.HD;3;469;360;84.2
1.HD;3;556;137;84.2
2.HE;3;556;137;84.2
2.HE;3;556;137;84.2
3.HE;3;556;137;84.2
3.HE;3;556;137;84.2
1.HE;3;556;300;84.2
1.HD;3;556;137;84.2
1.HD;3;556;137;84.2
2.HD;3;556;137;84.2
1.HD;3;556;31;84.2
DD;3;556;31;84.2
2.HD;3;556;191;84.2
3.HE;3;556;137;84.2
2.HE;3;556;83;84.2
DD;3;636;236;84.2
1.HE;3;667;67;84.2
2.HE;3;667;140;84.2
1.HE;3;667;67;84.2
2.HE;3;667;140;84.2
3.HE;3;667;67;84.2
DD;3;667;67;84.2
1.HD;3;667;103;84.2
Mix;3;556;31;84.2
2.HE;3;556;245;84.2
1.HD;3;556;83;84.2
Mix;3;667;67;84.2
1.HE;3;667;140;84.2
3.HE;3;667;103;84.2
DE;3;667;103;84.2
2.HE;3;667;67;84.2
DD;3;556;31;84.2
1.HD;3;556;191;84.2
DD;3;556;31;84.2
2.HE;3;556;137;84.2
2.HD;3;556;83;84.2
2.HE;3;556;31;84.2
2.HE;3;556;137;84.2
3.HE;3;556;137;84.2
2.HD;3;556;137;84.2
Mix;3;556;191;84.2
1.HD;3;556;191;84.2
2.HE;3;556;191;84.2
DD;3;556;191;84.2
1.HE;3;556;137;84.2
2.HE;3;556;300;84.2
1.HE;3;475;260;84.2
2.HD;3;556;137;84.2
2.HE;3;492;125;84.3
2.HD;3;492;59;84.3
DE;3;492;90;84.3
Mix;2;839;77;84.4
DE;2;839;77;84.4
2.HE;3;782;182;84.4
2.HE;2;839;77;84.4
2.HD;3;782;103;84.4
2.HD;2;839;77;84.4
DE;2;839;77;84.4
DD;2;839;77;84.4
1.HE;2;839;77;84.4
Mix;2;839;77;84.4
1.HD;3;782;182;84.4
DE;2;839;77;84.4
2.HD;2;839;77;84.4
2.HE;2;839;77;84.4
1.HD;2;839;77;84.4
2.HE;2;839;77;84.4
1.HD;2;839;77;84.4
Mix;2;839;77;84.4
3.HE;2;839;77;84.4
2.HD;3;782;182;84.4
2.HE;2;839;77;84.4
3.HE;2;839;77;84.4
DE;2;839;77;84.4
Mix;3;782;123;84.4
1.HD;2;839;77;84.4
Mix;3;782;123;84.4
Mix;2;839;77;84.4
Mix;3;782;123;84.4
1.HE;2;839;77;84.4
2.HD;2;839;77;84.4
Mix;2;839;77;84.4
2.HE;3;782;103;84.4
2.HE;2;845;22;84.4
2.HE;3;761;161;84.4
3.HE;2;841;41;84.4
2.HE;2;841;41;84.4
2.HD;3;311;166;84.4
3.HE;2;837;104;84.4
1.HD;2;845;22;84.4
1.HD;2;837;104;84.4
1.HE;3;761;161;84.4
3.HE;3;758;208;84.4
3.HE;2;845;22;84.4
1.HD;3;763;117;84.4
2.HD;3;763;117;84.4
1.HD;2;841;41;84.4
2.HD;2;837;104;84.4
1.HD;2;837;104;84.4
Mix;3;681;97;84.4
3.HE;2;841;41;84.4
2.HE;2;845;22;84.4
Mix;3;681;63;84.4
3.HE;2;837;104;84.4
1.HE;2;837;104;84.4
2.HD;2;845;22;84.4
2.HD;2;837;104;84.4
2.HE;2;841;41;84.4
1.HD;3;761;161;84.4
DE;3;681;97;84.4
Mix;2;845;22;84.4
2.HD;2;845;22;84.4
3.HE;2;841;41;84.4
2.HE;2;845;22;84.4
2.HD;2;845;22;84.4
1.HE;2;841;41;84.4
Mix;2;837;104;84.4
1.HD;3;761;161;84.4
DD;2;837;104;84.4
2.HD;2;845;22;84.4
1.HE;2;845;22;84.4
3.HE;3;763;117;84.4
2.HD;2;845;22;84.4
2.HE;2;837;104;84.4
1.HD;2;841;41;84.4
2.HD;2;845;22;84.4
DD;2;841;41;84.4
1.HD;2;841;41;84.4
1.HD;2;837;104;84.4
Mix;2;837;104;84.4
2.HE;2;841;41;84.4
DD;2;841;41;84.4
1.HD;3;763;117;84.4
1.HD;2;845;22;84.4
2.HD;2;845;22;84.4
2.HD;2;837;104;84.4
3.HE;3;761;161;84.4
3.HE;2;845;22;84.4
2.HD;3;758;208;84.4
DD;3;311;300;84.4
2.HD;2;841;41;84.4
1.HD;2;845;22;84.4
Mix;2;845;22;84.4
DD;2;841;41;84.4
1.HD;2;837;104;84.4
1.HE;3;761;90;84.4
1.HE;2;837;104;84.4
Mix;2;841;41;84.4
2.HD;2;845;22;84.4
3.HE;3;761;119;84.4
Mix;3;761;90;84.4
1.HD;2;841;41;84.4
3.HE;2;845;22;84.4
2.HE;2;841;41;84.4
1.HD;2;841;41;84.4
1.HD;2;845;22;84.4
DE;3;671;232;84.4
3.HE;2;845;22;84.4
DD;2;837;104;84.4
Mix;2;837;104;84.4
Mix;2;837;104;84.4
DD;2;841;41;84.4
2.HD;3;761;161;84.4
2.HD;2;845;22;84.4
DE;3;676;164;84.4
1.HE;2;845;22;84.4
DD;2;837;104;84.4
1.HE;3;761;161;84.4
3.HE;2;837;104;84.4
DD;2;841;41;84.4
2.HD;3;761;161;84.4
2.HE;2;841;41;84.4
3.HE;3;761;161;84.4
3.HE;2;845;22;84.4
Mix;2;845;22;84.4
3.HE;2;837;104;84.4
DD;2;845;22;84.4
2.HE;2;845;22;84.4
DD;2;845;22;84.4
Mix;2;845;22;84.4
2.HD;2;841;41;84.4
1.HE;2;837;104;84.4
DD;2;841;41;84.4
2.HE;2;841;41;84.4
2.HE;2;837;104;84.4
2.HD;2;845;22;84.4
Mix;2;841;41;84.4
2.HD;3;761;161;84.4
DD;2;841;41;84.4
2.HD;2;845;22;84.4
1.HD;3;763;117;84.4
2.HD;2;845;22;84.4
Mix;2;841;41;84.4
2.HD;3;758;208;84.4
Mix;2;845;22;84.4
2.HD;2;841;41;84.4
DD;2;845;22;84.4
1.HD;2;841;41;84.4
DE;3;681;97;84.4
1.HD;2;839;77;84.4
1.HE;2;839;77;84.4
1.HD;3;751;196;84.4
DD;2;839;77;84.4
2.HE;2;839;77;84.4
Mix;2;839;77;84.4
DD;3;782;123;84.4
DD;2;839;77;84.4
3.HE;2;839;77;84.4
2.HD;3;782;103;84.4
1.HD;3;782;182;84.4
1.HE;3;782;182;84.4
DD;3;782;183;84.4
1.HE;2;839;77;84.4
1.HD;2;839;77;84.4
2.HD;3;698;162;84.5
DD;3;698;162;84.5
2.HD;3;698;162;84.5
1.HD;3;698;162;84.5
DD;3;698;125;84.5
1.HE;3;668;218;84.5
Mix;3;698;162;84.5
DD;3;698;162;84.5
2.HE;3;698;90;84.5
Mix;3;698;200;84.5
1.HE;3;698;90;84.5
2.HE;3;698;59;84.5
1.HE;3;698;59;84.5
1.HD;3;698;90;84.5
1.HE;3;698;125;84.5
2.HE;3;698;200;84.5
2.HD;3;698;45;84.5
DD;3;698;59;84.5
DD;3;698;45;84.5
2.HD;3;698;90;84.5
1.HD;3;698;200;84.5
Mix;3;698;90;84.5
3.HE;3;698;200;84.5
Mix;3;698;125;84.5
Mix;3;698;200;84.5
2.HE;3;698;162;84.5
1.HD;3;698;90;84.5
2.HD;3;698;45;84.5
Mix;3;698;162;84.5
DD;3;698;59;84.5
Mix;3;698;125;84.5
1.HE;3;698;162;84.5
2.HD;3;698;45;84.5
3.HE;3;698;45;84.5
3.HE;3;698;125;84.5
1.HD;3;698;125;84.5
3.HE;3;698;45;84.5
Mix;3;698;90;84.5
1.HE;3;698;59;84.5
3.HE;3;698;200;84.5
2.HD;3;698;59;84.5
DD;3;698;90;84.5
DE;3;698;90;84.5
2.HE;3;698;90;84.5
1.HD;3;668;218;84.5
1.HD;3;698;45;84.5
1.HE;3;698;90;84.5
3.HE;3;698;59;84.5
DD;3;698;162;84.5
DD;3;698;125;84.5
Mix;3;698;90;84.5
2.HD;3;698;90;84.5
3.HE;3;698;90;84.5
1.HE;3;698;200;84.5
1.HD;3;600;109;84.6
1.HE;3;519;230;84.6
Mix;3;600;218;84.6
Mix;3;600;109;84.6
DE;2;846;77;84.6
DE;2;846;77;84.6
DE;2;846;0;84.6
2.HD;3;600;109;84.6
2.HD;3;600;163;84.6
2.HD;3;600;54;84.6
3.HE;3;600;0;84.6
Mix;3;600;109;84.6
1.HD;3;600;218;84.6
2.HE;3;516;281;84.6
Mix;3;783;124;84.6
2.HD;3;783;124;84.6
1.HD;3;524;103;84.6
1.HE;3;524;140;84.6
1.HD;3;524;39;84.6
1.HD;3;783;183;84.6
1.HE;3;783;152;84.6
DE;2;846;0;84.6
1.HE;3;600;109;84.6
2.HE;3;600;109;84.6
DD;2;846;0;84.6
2.HD;3;600;163;84.6
DD;2;846;77;84.6
DE;3;455;74;84.6
DD;3;455;74;84.6
3.HE;3;600;163;84.6
DD;3;455;129;84.6
DE;2;846;77;84.6
DD;2;846;0;84.6
1.HE;3;600;218;84.6
2.HE;3;516;281;84.6
1.HD;3;600;109;84.6
2.HD;3;600;54;84.6
DD;3;783;183;84.6
Mix;3;524;67;84.6
Mix;3;524;103;84.6
Mix;3;783;124;84.6
1.HD;3;783;104;84.6
1.HE;3;783;124;84.6
2.HE;3;524;255;84.6
Mix;3;600;218;84.6
Mix;3;600;109;84.6
DE;2;846;0;84.6
DE;2;846;0;84.6
1.HD;3;600;218;84.6
2.HE;3;600;163;84.6
DD;3;600;109;84.6
2.HD;3;600;218;84.6
1.HD;3;600;163;84.6
1.HD;3;600;54;84.6
1.HD;3;600;54;84.6
2.HE;3;600;218;84.6
DE;3;455;129;84.6
DE;3;455;129;84.6
2.HD;3;730;112;84.7
3.HE;3;730;81;84.7
1.HD;3;730;81;84.7
Mix;3;730;59;84.7
2.HE;3;730;112;84.7
Mix;3;730;147;84.7
2.HE;3;730;147;84.7
DE;3;730;81;84.7
1.HD;3;730;184;84.7
3.HE;3;730;59;84.7
Mix;3;730;59;84.7
1.HE;3;730;147;84.7
3.HE;3;730;147;84.7
2.HE;3;730;112;84.7
3.HE;3;730;81;84.7
2.HD;3;730;81;84.7
1.HE;3;730;112;84.7
3.HE;3;730;184;84.7
1.HD;3;730;147;84.7
1.HE;3;730;112;84.7
1.HD;3;730;81;84.7
Mix;3;730;81;84.7
3.HE;3;730;81;84.7
1.HD;3;730;59;84.7
1.HE;3;730;81;84.7
2.HE;3;730;147;84.7
DD;3;730;59;84.7
3.HE;3;730;147;84.7
2.HD;3;730;81;84.7
1.HD;3;730;59;84.7
3.HE;3;730;81;84.7
1.HD;3;608;259;84.7
DE;3;730;59;84.7
DD;3;730;81;84.7
Mix;3;730;147;84.7
2.HE;3;730;59;84.7
2.HE;3;730;112;84.7
3.HE;3;730;184;84.7
3.HE;3;730;81;84.7
1.HD;3;730;112;84.7
2.HE;3;730;81;84.7
1.HE;3;730;112;84.7
Mix;3;700;201;84.7
2.HE;3;730;184;84.7
2.HE;3;730;59;84.7
1.HD;3;730;81;84.7
1.HE;3;730;112;84.7
DE;3;730;81;84.7
DD;3;730;81;84.7
1.HD;3;730;184;84.7
DE;3;730;81;84.7
2.HD;3;730;81;84.7
3.HE;3;730;112;84.7
DD;3;730;59;84.7
DD;3;730;81;84.7
2.HE;3;730;59;84.7
DD;3;730;112;84.7
Mix;3;730;112;84.7
2.HE;3;730;112;84.7
Mix;3;700;201;84.7
2.HD;2;841;79;84.8
DE;2;841;79;84.8
Mix;2;841;79;84.8
2.HE;2;841;79;84.8
DD;2;841;79;84.8
DD;2;841;79;84.8
2.HD;2;841;79;84.8
3.HE;3;724;184;84.8
1.HD;3;722;232;84.8
1.HD;3;803;112;84.8
2.HD;3;356;269;84.8
DD;3;727;137;84.8
1.HE;3;803;112;84.8
Mix;3;737;136;84.8
1.HD;3;356;137;84.8
1.HE;3;803;146;84.8
Mix;3;356;113;84.8
DE;3;732;201;84.8
2.HE;3;803;146;84.8
DD;3;803;112;84.8
1.HD;3;356;113;84.8
1.HE;3;784;125;84.8
DE;2;841;79;84.8
1.HE;3;753;198;84.8
1.HD;2;841;79;84.8
2.HD;2;841;79;84.8
1.HD;2;841;79;84.8
2.HD;2;841;79;84.8
2.HE;2;841;79;84.8
2.HE;3;784;184;84.8
DD;2;841;79;84.8
2.HE;2;841;79;84.8
Mix;2;841;79;84.8
DD;2;841;79;84.8
1.HE;2;841;79;84.8
3.HE;2;841;79;84.8
DD;3;784;106;84.8
DD;3;784;125;84.8
1.HD;2;841;79;84.8
3.HE;3;556;119;84.9
1.HE;3;556;22;84.9
2.HD;3;556;45;84.9
DD;3;762;169;85.0
Mix;3;762;78;85.0
2.HE;3;762;135;85.0
Mix;3;762;135;85.0
DE;3;762;78;85.0
2.HD;3;762;78;85.0
2.HE;3;762;135;85.0
2.HE;3;762;103;85.0
DE;3;762;78;85.0
2.HD;3;762;67;85.0
1.HE;3;762;78;85.0
Mix;3;762;135;85.0
2.HE;3;762;78;85.0
DD;3;762;169;85.0
1.HD;3;762;135;85.0
DD;3;762;78;85.0
DD;3;762;135;85.0
3.HE;3;762;103;85.0
DE;3;762;103;85.0
2.HD;3;762;103;85.0
DD;3;762;135;85.0
2.HD;3;762;169;85.0
Mix;3;732;185;85.0
Mix;3;732;185;85.0
2.HD;3;762;169;85.0
2.HD;3;762;78;85.0
DE;3;762;67;85.0
2.HE;3;762;169;85.0
DD;3;762;103;85.0
DD;3;762;78;85.0
1.HE;3;762;67;85.0
Mix;3;762;78;85.0
DD;3;762;78;85.0
Mix;3;762;78;85.0
1.HD;3;762;169;85.0
2.HD;3;762;78;85.0
2.HE;3;762;67;85.0
Mix;3;762;103;85.0
2.HE;3;762;103;85.0
2.HD;3;732;185;85.0
3.HE;3;762;135;85.0
2.HE;3;762;67;85.0
DD;3;762;103;85.0
1.HE;3;762;135;85.0
1.HD;3;762;103;85.0
1.HD;3;762;78;85.0
DD;3;762;67;85.0
DD;3;762;103;85.0
Mix;3;762;67;85.0
Mix;3;762;103;85.0
Mix;3;762;78;85.0
1.HE;3;762;103;85.0
3.HE;3;762;169;85.0
1.HE;3;762;135;85.0
Mix;3;762;103;85.0
3.HE;3;762;103;85.0
1.HE;3;762;103;85.0
3.HE;3;762;103;85.0
2.HE;3;762;78;85.0
Mix;3;762;67;85.0
2.HD;3;762;103;85.0
1.HE;3;762;67;85.0
2.HE;3;762;103;85.0
2.HE;3;644;31;85.0
1.HD;3;644;83;85.0
1.HE;3;644;31;85.0
2.HD;3;644;31;85.0
2.HE;3;644;137;85.0
2.HD;3;563;201;85.0
3.HE;3;563;201;85.0
1.HE;3;644;137;85.0
2.HE;3;561;252;85.0
Mix;3;644;137;85.0
